batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ
35,CrackIVF,16,544,16,100,100,10,42,99999,549.1745350009296,5.362530006095767,3.7574830057565123,1.6050470003392547,0.0,0.00018000719137489796,0.0,0.0,0.0,0.0,3.7542629870586097,1,0.875,0.88125,0.84375
36,CrackIVF,16,560,16,100,100,10,42,99999,554.8263340024278,5.651799001498148,3.8310429954435676,1.8207560060545802,0.0,0.0002100132405757904,0.0,0.0,0.0,0.0,3.8277229759842157,1,0.9375,0.95,0.93
37,CrackIVF,16,576,16,100,100,10,42,99999,560.4829340009019,5.656599998474121,3.8156629889272153,1.8409370095469058,0.0,0.00020899460650980473,0.0,0.0,0.0,0.0,3.8125220162328333,1,0.9375,0.94375,0.891875
38,CrackIVF,16,592,16,100,100,10,42,99999,565.9002539759967,5.41731997509487,3.749902971321717,1.6674170037731528,0.0,0.000200001522898674,0.0,0.0,0.0,0.0,3.7466129870153964,1,0.8125,0.84375,0.824375
39,CrackIVF,16,608,16,100,100,10,42,99999,571.3652029808145,5.464949004817754,3.7617920024786144,1.7031570023391396,0.0,0.00016999547369778156,0.0,0.0,0.0,0.0,3.7587220140267164,1,0.9375,0.88125,0.8175
40,CrackIVF,16,624,16,100,100,10,42,99999,577.0451829594094,5.679979978594929,3.7704329879488796,1.9095469906460494,0.0,0.00023000757209956646,0.0,0.0,0.0,0.0,3.767203015740961,1,1.0,0.95,0.90625
41,CrackIVF,16,640,16,100,100,10,42,99999,582.6227029610891,5.577520001679659,3.783422987908125,1.794097013771534,0.0,0.000200001522898674,0.0,0.0,0.0,0.0,3.7800929858349264,1,1.0,0.88125,0.901875
42,CrackIVF,16,656,16,100,100,10,42,99999,588.0786529451143,5.45594998402521,3.70950298383832,1.7464470001868904,0.0,0.00018000719137489796,0.0,0.0,0.0,0.0,3.7063130002934486,1,0.875,0.86875,0.848125
43,CrackIVF,16,672,16,100,100,10,42,99999,593.6312419653405,5.552589020226151,3.7897020229138434,1.7628869973123074,0.0,0.00023000757209956646,0.0,0.0,0.0,0.0,3.786293003940955,1,1.0,0.8375,0.76375
44,CrackIVF,16,688,16,100,100,10,42,99999,599.3572309671436,5.7259890018031,3.743333014426753,1.9826559873763472,0.0,0.00018900027498602867,0.0,0.0,0.0,0.0,3.7399020220618695,1,1.0,0.96875,0.935
45,CrackIVF,16,704,16,100,100,10,42,99999,604.9917909549549,5.634559987811372,3.7879429874010384,1.8466170004103333,0.0,0.00019001890905201435,0.0,0.0,0.0,0.0,3.7844230246264488,1,0.9375,0.9125,0.88625
46,CrackIVF,16,720,16,100,100,10,42,99999,610.6418799608946,5.6500890059396625,3.7857429997529835,1.864346006186679,0.0,0.00018998980522155762,0.0,0.0,0.0,0.0,3.782443003728986,1,0.8125,0.86875,0.8225
47,CrackIVF,16,736,16,100,100,10,42,99999,616.2129599542823,5.571079993387684,3.7545030063483864,1.8165769870392978,0.0,0.00018900027498602867,0.0,0.0,0.0,0.0,3.7512219860218465,1,1.0,0.95,0.89875
48,CrackIVF,16,752,16,100,100,10,42,99999,621.8228189682122,5.609859013929963,3.7631230079568923,1.8467360059730709,0.0,0.000200001522898674,0.0,0.0,0.0,0.0,3.759593004360795,1,0.875,0.825,0.765
49,CrackIVF,16,768,16,100,100,10,42,99999,627.2497089812532,5.426890013040975,3.770853014430031,1.6560369986109436,0.0,0.00019001890905201435,0.0,0.0,0.0,0.0,3.767613001400605,1,0.6875,0.84375,0.798125
50,CrackIVF,16,784,16,100,100,10,42,99999,632.694789004745,5.445080023491755,3.853803005767986,1.591277017723769,0.0,0.000200001522898674,0.0,0.0,0.0,0.0,3.850553010124713,1,0.9375,0.94375,0.91875
51,CrackIVF,16,800,16,100,100,10,42,99999,638.2033679983579,5.5085789936129,3.7252829934004694,1.783296000212431,0.0,0.00019001890905201435,0.0,0.0,0.0,0.0,3.7218729848973453,1,0.875,0.8125,0.79625
52,CrackIVF,16,816,16,100,100,10,42,99999,643.9992770028766,5.795909004518762,3.854103008052334,1.941805996466428,0.0,0.0002100132405757904,0.0,0.0,0.0,0.0,3.8506620039697737,1,1.0,0.95625,0.9025
53,CrackIVF,16,832,16,100,100,10,42,99999,649.5095770223998,5.510300019523129,3.7393929960671812,1.7709070234559476,0.0,0.000200001522898674,0.0,0.0,0.0,0.0,3.7359929992817342,1,0.875,0.85625,0.819375
54,CrackIVF,16,848,16,100,100,10,42,99999,655.1277860125992,5.618208990199491,3.7402530142571777,1.8779559759423137,0.0,0.00019001890905201435,0.0,0.0,0.0,0.0,3.737103019375354,1,0.9375,0.8625,0.825
55,CrackIVF,16,864,16,100,100,10,42,99999,660.6053959985729,5.477609985973686,3.811532980762422,1.666077005211264,0.0,0.00018998980522155762,0.0,0.0,0.0,0.0,3.8079530058894306,1,0.9375,0.9125,0.869375
