batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ
58022,CrackIVF,16,928336,16,8905,100,10,42,99999,54177.26019886322,0.3881799930240959,0.0016400008462369442,0.38653999217785895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.86625
58023,CrackIVF,16,928352,16,8905,100,10,42,99999,54177.6721678616,0.4119689983781427,0.00156002352014184,0.4104089748580009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95625,0.876875
58024,CrackIVF,16,928368,16,8905,100,10,42,99999,54178.03074687254,0.35857901093550026,0.0012500095181167126,0.35732900141738355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.96875,0.928125
58025,CrackIVF,16,928384,16,8905,100,10,42,99999,54178.44086684636,0.4101199738215655,0.0014999823179095984,0.4086199915036559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.885
58026,CrackIVF,16,928400,16,8905,100,10,42,99999,54178.82105585886,0.38018901250325143,0.001400010660290718,0.3787890018429607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.9,0.80875
58027,CrackIVF,16,928416,16,8905,100,10,42,99999,54179.20912484988,0.3880689910147339,0.0014399993233382702,0.38662899169139564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.91875,0.843125
58028,CrackIVF,16,928432,16,8905,100,10,42,99999,54179.54921483761,0.3400899877306074,0.0014200049918144941,0.3386699827387929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.90625,0.88375
58029,CrackIVF,16,928448,16,8905,100,10,42,99999,54179.892233834835,0.34301899722777307,0.0016499834600836039,0.34136901376768947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.94375,0.86625
58030,CrackIVF,16,928464,16,8905,100,10,42,99999,54180.24155384046,0.3493200056254864,0.0013399985618889332,0.34798000706359744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9625,0.911875
58031,CrackIVF,16,928480,16,8905,100,10,42,99999,54180.63284285017,0.39128900971263647,0.0017300189938396215,0.38955899071879685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.8875,0.84375
58032,CrackIVF,16,928496,16,8905,100,10,42,99999,54181.015081878286,0.38223902811296284,0.0014200049918144941,0.38081902312114835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8125,0.83125,0.811875
58033,CrackIVF,16,928512,16,8905,100,10,42,99999,54181.41431087861,0.39922900032252073,0.0014299876056611538,0.3977990127168596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9625,0.853125
58034,CrackIVF,16,928528,16,8905,100,10,42,99999,54181.78855086444,0.37423998583108187,0.0013909884728491306,0.37284899735823274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95,0.883125
58035,CrackIVF,16,928544,16,8905,100,10,42,99999,54182.176879869075,0.38832900463603437,0.0012299860827624798,0.3870990185532719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.8625,0.778125
58036,CrackIVF,16,928560,16,8905,100,10,42,99999,54182.58785884245,0.410978973377496,0.0015400000847876072,0.4094389732927084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.93125,0.87
58037,CrackIVF,16,928576,16,8905,100,10,42,99999,54182.94909884571,0.3612400032579899,0.0012709933798760176,0.35996900987811387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9625,0.888125
58038,CrackIVF,16,928592,16,8905,100,10,42,99999,54183.359607850434,0.41050900472328067,0.0015900004655122757,0.4089190042577684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.88125,0.869375
58039,CrackIVF,16,928608,16,8905,100,10,42,99999,54183.73373686336,0.37412901292555034,0.0013200042303651571,0.3728090086951852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.91875,0.8475
58040,CrackIVF,16,928624,16,8905,100,10,42,99999,54184.0890768799,0.3553400165401399,0.0013509998098015785,0.35398901673033834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95,0.8825
58041,CrackIVF,16,928640,16,8905,100,10,42,99999,54184.440325858304,0.3512489784043282,0.0012999807950109243,0.3499489976093173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.93125,0.86
58042,CrackIVF,16,928656,16,8905,100,10,42,99999,54184.78126486298,0.3409390046726912,0.0011900265235453844,0.33974897814914584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.96875,0.855625
58043,CrackIVF,16,928672,16,8905,100,10,42,99999,54185.1510538545,0.3697889915201813,0.001300009898841381,0.3684889816213399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.94375,0.8575
58044,CrackIVF,16,928688,16,8905,100,10,42,99999,54185.56536384858,0.41430999408476055,0.0012509990483522415,0.4130589950364083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.8875,0.865625
58045,CrackIVF,16,928704,16,8905,100,10,42,99999,54185.97519383184,0.4098299832548946,0.0018099963199347258,0.4080199869349599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9125,0.865
58046,CrackIVF,16,928720,16,8905,100,10,42,99999,54186.34654281777,0.3713489859364927,0.0013899989426136017,0.3699589869938791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95,0.91375
58047,CrackIVF,16,928736,16,8905,100,10,42,99999,54186.73081180896,0.38426899118348956,0.0015099940355867147,0.38275899714790285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.875,0.825625
58048,CrackIVF,16,928752,16,8905,100,10,42,99999,54187.12315079756,0.39233898860402405,0.0016199774108827114,0.39071901119314134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9625,0.886875
58049,CrackIVF,16,928768,16,8905,100,10,42,99999,54187.480329797836,0.35717900027520955,0.0012799864634871483,0.3558990138117224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95,0.915
58050,CrackIVF,16,928784,16,8905,100,10,42,99999,54187.87426978815,0.393939990317449,0.0012909877113997936,0.3926490026060492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95,0.900625
58051,CrackIVF,16,928800,16,8905,100,10,42,99999,54188.26021978748,0.38594999932684004,0.0012899981811642647,0.3846600011456758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.9125,0.86625
58052,CrackIVF,16,928816,16,8905,100,10,42,99999,54188.67302878061,0.41280899313278496,0.0013300159480422735,0.4114789771847427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.884375
58053,CrackIVF,16,928832,16,8905,100,10,42,99999,54189.073637797264,0.4006090166512877,0.0013700046110898256,0.39923901204019785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9375,0.883125
58054,CrackIVF,16,928848,16,8905,100,10,42,99999,54189.476547791855,0.4029099945910275,0.0012399978004395962,0.4016699967905879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.8475
58055,CrackIVF,16,928864,16,8905,100,10,42,99999,54189.87723678583,0.4006889939773828,0.0015299883671104908,0.3991590056102723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9125,0.880625
58056,CrackIVF,16,928880,16,8905,100,10,42,99999,54190.28520578286,0.4079689970239997,0.0012499804142862558,0.40671901660971344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.75,0.8625,0.81375
58057,CrackIVF,16,928896,16,8905,100,10,42,99999,54190.67413479206,0.3889290092047304,0.0012500095181167126,0.3876789996866137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.86875,0.798125
58058,CrackIVF,16,928912,16,8905,100,10,42,99999,54191.05306378333,0.3789289912674576,0.0012090022210031748,0.37771998904645443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9,0.849375
58059,CrackIVF,16,928928,16,8905,100,10,42,99999,54191.43308378989,0.3800200065597892,0.0013200042303651571,0.378700002329424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.925,0.848125
58060,CrackIVF,16,928944,16,8905,100,10,42,99999,54191.80957277422,0.37648898432962596,0.0012899981811642647,0.3751989861484617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.88125,0.81875
58061,CrackIVF,16,928960,16,8905,100,10,42,99999,54192.18632177217,0.3767489979509264,0.001488981069996953,0.37526001688092947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.89375,0.856875
58062,CrackIVF,16,928976,16,8905,100,10,42,99999,54192.526870785514,0.340549013344571,0.001600012183189392,0.3389490011613816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95625,0.89125
58063,CrackIVF,16,928992,16,8905,100,10,42,99999,54192.87526977132,0.3483989858068526,0.0012799864634871483,0.34711899934336543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95,0.881875
58064,CrackIVF,16,929008,16,8905,100,10,42,99999,54193.26365875895,0.3883889876306057,0.0016799895092844963,0.3867089981213212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.94375,0.853125
