batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ,cum_dist_comp
25978,CrackIVF,16,415632,16,967,100,10,42,99999,44698.529252025764,0.3473270044196397,0.0006399932317435741,0.34668701118789613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.98125,0.9675,554324920
25979,CrackIVF,16,415648,16,967,100,10,42,99999,44698.88414800516,0.3548959793988615,0.0007999769877642393,0.3540960024110973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9875,0.955625,554324920
25980,CrackIVF,16,415664,16,967,100,10,42,99999,44699.226196011296,0.34204800613224506,0.0007039925549179316,0.34134401357732713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9875,0.9775,554324920
25981,CrackIVF,16,415680,16,967,100,10,42,99999,44699.48453101097,0.2583349996712059,0.0005759939085692167,0.25775900576263666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9875,0.97125,554324920
25982,CrackIVF,16,415696,16,967,100,10,42,99999,44699.95878703776,0.47425602679140866,0.010976014891639352,0.4632800118997693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.99375,0.95875,554324920
25983,CrackIVF,16,415712,16,967,100,10,42,99999,44700.48019502428,0.5214079865254462,0.010367977665737271,0.5110400088597089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.99375,0.960625,554324920
25984,CrackIVF,16,415728,16,967,100,10,42,99999,44700.98305901047,0.5028639861848205,0.01076798071153462,0.4920960054732859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.975,0.965,554324920
25985,CrackIVF,16,415744,16,967,100,10,42,99999,44702.00701002614,1.0239510156679899,0.011952011846005917,1.011999003821984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.975,0.961875,554324920
25986,CrackIVF,16,415760,16,967,100,10,42,99999,44703.6803040246,1.673293998464942,0.01251199864782393,1.660781999817118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9875,0.963125,554324920
25987,CrackIVF,16,415776,16,967,100,10,42,99999,44704.18024001992,0.49993599532172084,0.011247990187257528,0.4886880051344633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95,0.95625,554324920
25988,CrackIVF,16,415792,16,967,100,10,42,99999,44704.621584009146,0.4413439892232418,0.01047999830916524,0.43086399091407657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9625,0.96,554324920
