batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ,cum_dist_comp
60322,CrackIVF,16,965136,16,15909,100,10,42,99999,463897.8698782157,5.811820999952033,0.011727999662980437,5.800093000289053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95,0.919375,3500961687
60323,CrackIVF,16,965152,16,15909,100,10,42,99999,463903.50158620276,5.6317079870495945,0.01203198917210102,5.6196759978774935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.91875,0.886875,3500961687
60324,CrackIVF,16,965168,16,15909,100,10,42,99999,463909.1758221912,5.674235988408327,0.012367992894724011,5.661867995513603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95625,0.918125,3500961687
60325,CrackIVF,16,965184,16,15909,100,10,42,99999,463915.0479492091,5.872127017937601,0.01200000406242907,5.8601270138751715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.99375,0.9675,3500961687
60326,CrackIVF,16,965200,16,15909,100,10,42,99999,463920.51579919644,5.46784998732619,0.012336007785052061,5.455513979541138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.975,0.92625,3500961687
60327,CrackIVF,16,965216,16,15909,100,10,42,99999,463925.596701185,5.080901988549158,0.016687990864738822,5.064213997684419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.98125,0.93125,3500961687
60328,CrackIVF,16,965232,16,15909,100,10,42,99999,463930.28083018726,4.68412900227122,0.012095988495275378,4.672033013775945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9625,0.920625,3500961687
60329,CrackIVF,16,965248,16,15909,100,10,42,99999,463936.11327616964,5.832445982377976,0.0122560013551265,5.82018998102285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.96875,0.893125,3500961687
60330,CrackIVF,16,965264,16,15909,100,10,42,99999,463941.9517221686,5.838445998961106,0.011648022336885333,5.826797976624221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.93125,0.913125,3500961687
60331,CrackIVF,16,965280,16,15909,100,10,42,99999,463947.1111371822,5.1594150136224926,0.01654401421546936,5.142870999407023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.96875,0.895625,3500961687
60332,CrackIVF,16,965296,16,15909,100,10,42,99999,463952.87447818555,5.763341003330424,0.011247990187257528,5.752093013143167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9375,0.9125,3500961687
60333,CrackIVF,16,965312,16,15909,100,10,42,99999,463958.37412020774,5.49964202218689,0.012544012861326337,5.487098009325564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.905,3500961687
60334,CrackIVF,16,965328,16,15909,100,10,42,99999,463963.4902222024,5.1161019946448505,0.01166400033980608,5.104437994305044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.96875,0.929375,3500961687
60335,CrackIVF,16,965344,16,15909,100,10,42,99999,463968.48987520207,4.999652999686077,0.011855998309329152,4.987797001376748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.880625,3500961687
60336,CrackIVF,16,965360,16,15909,100,10,42,99999,463973.44101622,4.9511410179547966,0.01200000406242907,4.9391410138923675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.93125,0.8975,3500961687
60337,CrackIVF,16,965376,16,15909,100,10,42,99999,463978.5455992387,5.10458301869221,0.01612800406292081,5.0884550146292895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9625,0.8825,3500961687
60338,CrackIVF,16,965392,16,15909,100,10,42,99999,463984.1056742589,5.56007502018474,0.018848018953576684,5.541227001231164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.9125,3500961687
60339,CrackIVF,16,965408,16,15909,100,10,42,99999,463989.0967832471,4.991108988178894,0.011760974302887917,4.979348013876006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9375,0.89,3500961687
60340,CrackIVF,16,965424,16,15909,100,10,42,99999,463994.52980124624,5.433017999166623,0.012128002708777785,5.420889996457845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95,0.92,3500961687
60341,CrackIVF,16,965440,16,15909,100,10,42,99999,464000.4412722483,5.911471002036706,0.005776004400104284,5.905694997636601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.975,0.935,3500961687
60342,CrackIVF,16,965456,16,15909,100,10,42,99999,464005.82187325926,5.38060101098381,0.016639998648315668,5.363961012335494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.9375,0.9225,3500961687
60343,CrackIVF,16,965472,16,15909,100,10,42,99999,464010.8505982789,5.028725019656122,0.006464018952101469,5.02226100070402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.90875,3500961687
60344,CrackIVF,16,965488,16,15909,100,10,42,99999,464015.99191629793,5.141318019013852,0.016336009139195085,5.124982009874657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.98125,0.95125,3500961687
60345,CrackIVF,16,965504,16,15909,100,10,42,99999,464021.22136429534,5.229447997407988,0.01835200237110257,5.211095995036885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.94375,0.909375,3500961687
60346,CrackIVF,16,965520,16,15909,100,10,42,99999,464026.8381763017,5.616812006337568,0.012815988156944513,5.603996018180624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9375,0.915625,3500961687
60347,CrackIVF,16,965536,16,15909,100,10,42,99999,464032.24300130387,5.404825002187863,0.01110398443415761,5.393721017753705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.98125,0.92375,3500961687
60348,CrackIVF,16,965552,16,15909,100,10,42,99999,464036.79652130813,4.55352000426501,0.011647993233054876,4.5418720110319555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.91875,0.891875,3500961687
60349,CrackIVF,16,965568,16,15909,100,10,42,99999,464042.2845793073,5.488057999173179,0.011904019629582763,5.4761539795435965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.925,0.86875,3500961687
60350,CrackIVF,16,965584,16,15909,100,10,42,99999,464047.3180573026,5.033477995311841,0.01200000406242907,5.021477991249412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9625,0.931875,3500961687
60351,CrackIVF,16,965600,16,15909,100,10,42,99999,464051.79996130755,4.4819040049333125,0.011727999662980437,4.470176005270332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9125,0.885625,3500961687
60352,CrackIVF,16,965616,16,15909,100,10,42,99999,464057.077377307,5.277415999444202,0.01279998105019331,5.264616018394008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.93125,0.878125,3500961687
