batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ,cum_dist_comp
15145,CrackIVF,16,242304,16,15689,100,10,42,99999,132055.7596500148,3.409094992093742,0.013167998986318707,3.395926993107423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.91875,0.8775,1374886650
15146,CrackIVF,16,242320,16,15689,100,10,42,99999,132058.86255201767,3.1029020028654486,0.012687989510595798,3.090214013354853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9125,0.874375,1374886650
15147,CrackIVF,16,242336,16,15689,100,10,42,99999,132061.82972702663,2.967175008961931,0.01281601726077497,2.954358991701156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95,0.873125,1374886650
15148,CrackIVF,16,242352,16,15689,100,10,42,99999,132064.87565403222,3.0459270055871457,0.013343989849090576,3.032583015738055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.90625,0.875625,1374886650
15149,CrackIVF,16,242368,16,15689,100,10,42,99999,132067.97290802933,3.097253997111693,0.012656004400923848,3.084597992710769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95,0.909375,1374886650
15150,CrackIVF,16,242384,16,15689,100,10,42,99999,132070.84627402946,2.8733660001307726,0.012864009477198124,2.8605019906535745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.98125,0.9225,1374886650
15151,CrackIVF,16,242400,16,15689,100,10,42,99999,132073.9476410381,3.1013670086394995,0.012656004400923848,3.0887110042385757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.96875,0.930625,1374886650
15152,CrackIVF,16,242416,16,15689,100,10,42,99999,132076.9356150413,2.9879740031901747,0.013151991879567504,2.974822011310607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.96875,0.89,1374886650
15153,CrackIVF,16,242432,16,15689,100,10,42,99999,132080.0791090296,3.143493988318369,0.013007986126467586,3.130486002191901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9625,0.8925,1374886650
15154,CrackIVF,16,242448,16,15689,100,10,42,99999,132082.82151501044,2.742405980825424,0.013119977666065097,2.729286003159359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9375,0.839375,1374886650
